domain,matrix,n,nnz,strict_diag_dominant,weak_diag_dominant,l_matrix,symmetric,spd,h_matrix,m_matrix,property_a_proxy,rho_jacobi,rho_gauss_seidel,rho_comparison,hypothesis_class,jacobi_converges_predicted,gs_converges_predicted,jacobi_verdict,gs_verdict,jacobi_iterations_needed,gs_iterations_needed,optimal_omega,rho_jacobi_method,rho_gs_method,status,seconds
2d_3d_problem,fv1,9604.0,85264.0,True,True,True,True,True,True,True,False,0.8540901997945836,0.7324332496501363,0.8540901997968985,m_matrix,True,True,converges,converges,116.79469561761576,59.15761830939749,1.3156813469409778,arpack,arpack,analysed,0.5737244480000072
2d_3d_problem,fv2,9801.0,87025.0,True,True,True,True,True,True,True,False,0.8541264326554682,0.732485074241174,0.8541264326555377,m_matrix,True,True,converges,converges,116.82611857580478,59.17106349644278,1.3157328485974942,arpack,arpack,analysed,0.5858211849999861
optimization_problem,c-33,6317.0,56123.0,False,False,False,True,False,False,False,True,3460775.1907881303,11976964920144.195,3723517.043382764,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.21759931399992638
chemical_process_simulation_problem,lhr02,2954.0,37206.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.03400215700003173
computer_graphics_vision_problem,tomography,500.0,28726.0,False,False,False,True,True,True,False,False,0.9671696472453707,0.6866281018853179,0.9671696472453719,spd,True,True,converges,converges,551.8253149733231,48.99606270903122,1.5947289658883002,exact_eig,exact_eig,analysed,3.5717525029999706
power_network_problem,ACTIVSg2000,4000.0,29336.0,False,False,False,False,False,False,False,False,1.1688478167961862,0.9998973462305552,1.670521378202296,none,False,True,diverges,too_slow,inf,179435.54680195518,,arpack,arpack,analysed,0.13367761199992856
random_matrices,rand_077_n183,183.0,33489.0,False,False,False,False,False,False,False,False,401.9572342831664,3.720583796701208e+50,936.7361371376245,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.10073955999996542
computational_fluid_dynamics_problem,ex10,2410.0,54840.0,False,False,False,True,True,False,False,False,4.111907795401271,0.9999998731514255,6.324870705676672,spd,False,True,diverges,too_slow,inf,145217868.18202636,,arpack,arpack,analysed,7.584113514000023
computational_fluid_dynamics,Goodwin_010,1182.0,32282.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.040544328000009955
structural_problem,bcsstk14,1806.0,63454.0,False,False,False,True,True,False,False,False,2.3393192916239864,0.9990772536053942,2.5177742850165625,spd,False,True,diverges,too_slow,inf,19953.673875695014,,exact_eig,exact_eig,analysed,16.352328934999946
computational_fluid_dynamics_problem,cavity08,1182.0,32747.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.04561939799998527
computational_fluid_dynamics_problem,cavity06,1182.0,32747.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.03247339799997917
optimal_control_problem,kineticBatchReactor_3,5082.0,53219.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,10.622846517000085
computational_fluid_dynamics_problem,ex10hs,2548.0,57308.0,False,False,False,True,True,False,False,False,4.10909594152262,0.9999999366252328,6.348525401256757,spd,False,True,diverges,too_slow,inf,290662687.5436241,,arpack,arpack,analysed,1.9382823019999478
circuit_simulation_problem,rajat03,7602.0,32653.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.0967165899999145
optimization_problem,c-30,5321.0,65693.0,False,False,False,True,False,False,False,True,1572289.1071107492,2472093090973.747,1726253.9756745994,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.09041898299994955
optimization_problem,c-35,6537.0,62891.0,False,False,False,True,False,False,False,True,3288024.6288902587,10811105960955.67,3328505.013442044,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.4296398719999388
random_matrices,rand_078_n190,190.0,36100.0,False,False,False,False,False,False,False,False,135.29060882648872,6.938452733134404e+51,566.4967467950388,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.10620990000006714
power_network_problem,LeGresley_4908,4908.0,30482.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.12852320300009978
optimization_problem,c-36,7479.0,65941.0,False,False,False,True,False,False,False,True,3987577.2762576286,15900772545739.828,4096085.169450879,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.11559722200001943
computational_fluid_dynamics_problem,cavity09,1182.0,32747.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.029684867000014492
computational_fluid_dynamics_problem,cavity07,1182.0,32747.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.029298900999947364
optimization_problem,c-34,6611.0,64333.0,False,False,False,True,False,False,False,True,923876.5445605844,853547869975.928,1144060.5094782535,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.08760212600009254
undirected_weighted_graph,yeast_30NN,1484.0,62350.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,2.0297732720000567
computational_fluid_dynamics_problem,cavity05,1182.0,32747.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.035866793999957736
economic_problem,mbeaflw,496.0,49920.0,,,,,,,,,,,,,,,,,,,,,,structurally_singular,0.02686628499998278
circuit_simulation_problem,rajat13,7598.0,48922.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05733870000005936
random_matrices,rand_079_n198,198.0,39204.0,False,False,False,False,False,False,False,False,234.9097849483221,4.101466662961371e+41,610.8178200805869,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.12098546200002147
computational_fluid_dynamics_problem,ex14,3251.0,66775.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,9.018737679999958
structural_problem,nasa2146,2146.0,72250.0,False,False,False,True,True,False,False,False,3.4870868757578575,0.9893349917939384,3.765712806779198,spd,False,True,diverges,converges,inf,1717.980567465169,,arpack,arpack,analysed,1.2699446899999884
eigenvalue_model_reduction_problem,bips98_606,7135.0,34738.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.04981497800008583
economic_problem,mbeacxc,496.0,49920.0,,,,,,,,,,,,,,,,,,,,,,structurally_singular,0.02383370199993351
optimization_problem,c-37,8204.0,74676.0,False,False,False,True,False,False,False,True,831504.4137762272,691399589711.0215,838693.9846296906,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.46306147200004943
random_matrices,rand_080_n207,207.0,42849.0,False,False,False,False,False,False,False,False,927.0865896894197,9.304057473544867e+56,2043.5162731946248,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.1341418419999627
random_matrices,rand_081_n208,208.0,43264.0,False,False,False,False,False,False,False,False,107.02197124876967,6.019450985342012e+60,619.360702846911,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.1398083560000032
circuit_simulation_problem,circuit_1,2624.0,35823.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.11764784599995437
optimization_problem,c-38,8127.0,77689.0,False,False,False,True,False,False,False,True,947036.5886472602,896878273369.6733,1007280.3958635348,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.14817821700000877
computational_fluid_dynamics_problem,bcsstk13,2003.0,83883.0,False,False,False,True,True,False,False,False,3.4255609782145795,0.9999842842357343,5.501118113316943,spd,False,True,diverges,too_slow,inf,1172105.6440251574,,arpack,arpack,analysed,10.022142067000118
computational_fluid_dynamics_problem,ex13,2568.0,75628.0,False,False,False,True,True,False,False,False,7.693130579581767,1.0000000832476048,8.298868581490892,spd,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,5.330245287000025
optimization_problem,c-31,5339.0,78571.0,False,False,False,True,False,False,False,True,625618.7762182566,391398855950.519,676844.6972204469,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.1365706249998766
materials_problem,viscoplastic1,4326.0,61166.0,False,False,False,False,False,False,False,True,28.735308239113685,825.7179673429223,28.793978750800637,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.10900448300003518
optimization_problem,c-40,9941.0,81501.0,False,False,False,True,False,False,False,True,4804471.002390928,23082941540013.08,5249451.505604753,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.1201498679999986
eigenvalue_model_reduction_problem,bips98_1142,9735.0,40983.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05126938900002642
structural_problem,sts4098,4098.0,72356.0,False,False,False,True,True,False,False,False,4.131452557346305,0.9983961071355749,4.138749082565251,spd,False,True,diverges,too_slow,inf,11475.76923679842,,arpack,arpack,analysed,11.438289263000115
random_matrices,rand_082_n215,215.0,46225.0,False,False,False,False,False,False,False,False,121.66422492843728,1.3439223923191796e+66,732.3413891091599,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.14302093499986768
economic_problem,g7jac020sc,5850.0,45465.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.06280656400008411
computational_fluid_dynamics_problem,ex27,974.0,40782.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.035540626999818414
electromagnetics_problem,dw4096,8192.0,41746.0,False,False,False,False,False,False,False,False,8.156751808247174,85.1437926163101,25.938578327597295,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.13280772799998886
electromagnetics_problem,dw8192,8192.0,41746.0,False,False,False,False,False,False,False,False,8.156751807207753,94.93851860096916,25.938578325716996,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.12339420700004666
economic_problem,g7jac020,5850.0,45465.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.04432294000002912
random_matrices,rand_083_n218,218.0,47524.0,False,False,False,False,False,False,False,False,494.16360955223524,8.001975897633245e+68,1602.3634534599207,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.1334101949998967
structural_problem,Chebyshev3,4101.0,36879.0,False,False,False,False,False,False,False,False,85024.5062778213,695040211.9673766,85758.3062540169,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.06970718900015527
2d_3d_problem,shermanACd,6136.0,53329.0,False,False,False,False,False,False,False,False,1767770.2280812135,1.7410722832735746e+28,1767770.658661603,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.08166274899986092
model_reduction_problem,flowmeter0,9669.0,67391.0,False,False,False,True,False,False,False,True,0.99978559061473,0.9995933694126311,1.0464612817839736,property_a_proxy,True,True,too_slow,too_slow,85904.38271519057,45291.56402899515,1.9594264892390005,arpack,arpack,analysed,0.4544245959998534
directed_weighted_graph,cage9,3534.0,41594.0,False,False,False,False,False,True,False,False,0.9511408896073905,0.24353982246207148,0.9511408895908994,h_matrix,True,True,converges,converges,367.72906144569936,13.041422502564444,1.5281673339229338,arpack,arpack,analysed,0.06943934399987484
computational_fluid_dynamics_problem,ex12,3973.0,80211.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,10.486384482999938
computational_fluid_dynamics_problem,ex23,1409.0,43703.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.039011904999824765
undirected_weighted_graph,optdigits_10NN,5620.0,79650.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.07803507699986767
optimal_control_problem,kineticBatchReactor_4,7105.0,74869.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,16.43359644400016
random_matrices,rand_084_n223,223.0,49729.0,False,False,False,False,False,False,False,False,223.56970494398038,4.395026611928591e+59,819.2377158957853,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.14205579800000123
chemical_process_simulation_problem,bayer03,6747.0,56196.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.07857956799989552
electromagnetics_problem,utm3060,3060.0,42211.0,False,False,False,False,False,False,False,False,4.236445113122254,12.3849956525417,5.108339945251506,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.06544409100001758
random_matrices,rand_085_n225,225.0,50625.0,False,False,False,False,False,False,False,False,270.5446579598385,3.587327388695293e+64,867.8519055687452,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.1839111290000801
acoustics_problem,aft01,8205.0,125567.0,False,False,False,True,True,False,False,False,2.775764984452047,0.9999579477355963,2.8141479366267137,spd,False,True,diverges,too_slow,inf,438033.33035157743,,arpack,arpack,analysed,33.13311530199985
random_matrices,rand_086_n229,229.0,52441.0,False,False,False,False,False,False,False,False,313.87881742011336,7.894666935318957e+63,866.0730188858652,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.15577684499999123
counter_example_problem,TS,2142.0,45262.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.058078534999822296
structural_problem,msc04515,4515.0,97707.0,False,False,False,True,True,False,False,False,3.774973239667256,0.9999964843569593,4.614342691168433,spd,False,True,diverges,too_slow,inf,5239624.202595755,,arpack,arpack,analysed,16.060590071000206
optimal_control_problem,kineticBatchReactor_5,7641.0,80767.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,18.912487316999886
optimal_control_problem,lowThrust_3,7064.0,80645.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.06376348699996015
random_matrices,rand_087_n234,234.0,54756.0,False,False,False,False,False,False,False,False,135.93517343761175,4.059041447969382e+59,723.1532711997368,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.15860471199994208
optimal_control_problem,kineticBatchReactor_6,7773.0,82500.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,18.32702044499979
economic_problem,mark3jac020sc,9129.0,56175.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.06488502599995627
computational_fluid_dynamics_problem,ex24,2283.0,48737.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.04125906099989152
economic_problem,mark3jac020,9129.0,56175.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.057289495000077295
optimal_control_problem,kineticBatchReactor_7,7968.0,84508.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,19.970305053999937
optimal_control_problem,kineticBatchReactor_8,8052.0,85194.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,19.174193405000096
counter_example_problem,Kaufhold,8765.0,42471.0,False,False,False,True,False,False,False,True,352418.1244307853,124198534427.31259,352418.12443078554,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,23.38492941200002
computational_fluid_dynamics_problem,ex7,1633.0,54543.0,False,False,False,True,True,False,False,False,4.075745112360532,0.9999999965696287,6.239789210484813,spd,False,True,diverges,too_slow,inf,5369879523.876825,,exact_eig,exact_eig,analysed,16.556265753999924
random_matrices,rand_088_n239,239.0,57121.0,False,False,False,False,False,False,False,False,149.11869840576244,1.4070667921444293e+57,612.1008834211233,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.17586187999995673
optimal_control_problem,kineticBatchReactor_9,8115.0,86183.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,20.005382568000186
optimization_problem,c-41,9769.0,101745.0,False,False,False,True,False,False,False,True,9319291.757561304,86849198863202.69,9321649.122201055,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.7926039929998296
power_network_problem,TSOPF_RS_b9_c6,7224.0,54082.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05155369299995982
computational_fluid_dynamics_problem,ex9,3363.0,99471.0,False,False,False,True,True,False,False,False,4.094358098190491,0.9999999773757855,6.412280765497753,spd,False,True,diverges,too_slow,inf,814201992.9171097,,arpack,arpack,analysed,11.662924945999976
materials_problem,cryg10000,10000.0,49699.0,False,False,False,False,False,False,False,True,173.71210648966422,30175.89594107724,173.71210648966428,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.08952373799979796
random_matrices,rand_089_n244,244.0,59536.0,False,False,False,False,False,False,False,False,82.45437446650664,1.769684376584964e+64,607.5614532731231,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.16365963099997316
computational_fluid_dynamics,Goodwin_013,1965.0,56069.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05590697499997077
computational_fluid_dynamics_problem,ex36,3079.0,53843.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.04151184499983174
computational_fluid_dynamics_problem,ex15,6867.0,98671.0,False,False,False,True,True,False,False,False,2.992365509014466,0.9999998622610989,3.963919021574938,spd,False,True,diverges,too_slow,inf,133736216.37184921,,arpack,arpack,analysed,18.936495065000145
2d_3d_problem,cz5108,5108.0,51412.0,False,False,False,False,False,False,False,True,0.9999975608848296,0.9999951358269075,1.0218369361483237,property_a_proxy,True,True,too_slow,too_slow,7552188.802912076,3787002.5578451226,1.995592394393927,arpack,arpack,analysed,1.5032536480000545
chemical_process_simulation_problem,rdist2,3198.0,56934.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.050135675000092306
random_matrices,rand_090_n254,254.0,64516.0,False,False,False,False,False,False,False,False,93.69329713100936,1.69140031640281e+66,602.5141642799734,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.1833118290001039
structural_problem,bcsstk15,3948.0,117816.0,False,False,False,True,True,False,False,False,3.1744256004372615,0.9998982762012123,3.3207508020467227,spd,False,True,diverges,too_slow,inf,181076.0513938215,,arpack,arpack,analysed,13.501186571999824
random_matrices,rand_091_n259,259.0,67081.0,False,False,False,False,False,False,False,False,165.64154084182454,5.361545840658228e+66,781.3565394017244,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.21058538300007967
random_matrices,rand_092_n261,261.0,68121.0,False,False,False,False,False,False,False,False,89.50874644262237,4.12537877688991e+60,583.5402545839237,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.20981860000006236
random_matrices,rand_093_n262,262.0,68644.0,False,False,False,False,False,False,False,False,255.21691725452538,4.108180422256696e+70,1132.2079446733524,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.20194233500001246
chemical_process_simulation_problem,rdist3a,2398.0,61896.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05848275700009253
circuit_simulation_problem,meg1,2904.0,58142.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.04612199899997904
random_matrices,rand_094_n265,265.0,70225.0,False,False,False,False,False,False,False,False,132.70976944903944,1.642696677690779e+71,720.4067190376538,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.19493164999994406
materials_problem,crystm01,4875.0,105339.0,False,False,False,True,True,False,False,False,2.375612827200466,0.7247382045822758,2.375612828172479,spd,False,True,diverges,converges,inf,57.216894070940356,,arpack,arpack,analysed,0.4701382310001918
computational_fluid_dynamics_problem,garon1,3175.0,88927.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05426164499999686
optimization_problem,c-39,9271.0,136811.0,False,False,False,True,False,False,False,True,1970375.0198205898,3882377712062.5615,1979991.2103331492,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.36648303500010115
electromagnetics_problem,mhd3200a,3200.0,68026.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05142379400012942
random_matrices,rand_095_n276,276.0,76176.0,False,False,False,False,False,False,False,False,420.65497085890007,8.744409357628106e+79,1492.486459218637,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.2084682800000337
computational_fluid_dynamics_problem,ex37,3565.0,67591.0,False,False,False,False,False,False,False,False,1.2591391053400005,0.5101534750312179,1.58548895294072,none,False,True,diverges,converges,inf,27.369220816387102,,arpack,arpack,analysed,0.10801918800007115
undirected_weighted_graph,indianpines_10NN,9144.0,124656.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.12001458700001422
random_matrices,rand_096_n277,277.0,76729.0,False,False,False,False,False,False,False,False,133.16161665622474,9.964272416565193e+77,839.4475205911981,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.21017332599990368
random_matrices,rand_097_n280,280.0,78400.0,False,False,False,False,False,False,False,False,261.7120476382831,5.866886763751173e+75,918.6851199216107,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.23102713200000835
undirected_weighted_graph,JapaneseVowelsSmall_10NN,9961.0,131144.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.3676799730001221
economic_problem,orani678,2529.0,90158.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.06022474799988231
thermal_problem,thermal,3456.0,66528.0,False,False,False,False,False,False,False,False,1.2133340211139119,0.5964523480894721,1.2133341118689798,none,False,True,diverges,converges,inf,35.64677210222497,,arpack,power_iteration_unconverged,analysed,8.463004505999834
random_matrices,rand_098_n288,288.0,82944.0,False,False,False,False,False,False,False,False,82.7210761026962,2.8743414059508464e+67,617.21817034143,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.356501820999938
model_reduction_problem,flowmeter5,9669.0,67391.0,False,False,False,False,False,False,False,True,0.9997958407952744,0.9995918467234193,1.0464598301652188,property_a_proxy,True,True,too_slow,too_slow,90217.82940892977,45122.5613374016,1.9603886635381398,arpack,arpack,analysed,0.6190892140000415
computational_fluid_dynamics_problem,ex18,5773.0,71805.0,False,False,False,False,False,False,False,False,2.9932439790985557,5.644172967556605,4.142678192529713,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.16386423899984948
computational_fluid_dynamics_problem,cavity15,2597.0,76367.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.09635563200004071
computational_fluid_dynamics_problem,cavity13,2597.0,76367.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05453751899995041
computational_fluid_dynamics_problem,cavity11,2597.0,76367.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05396278699981849
computational_fluid_dynamics_problem,ex20,2203.0,69981.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.07917402100019899
structural_problem,bcsstk24,3562.0,159910.0,False,False,False,True,True,False,False,False,6.11981213831952,0.9999989805028857,6.227141248516883,spd,False,True,diverges,too_slow,inf,18068389.891374156,,arpack,arpack,analysed,20.38007749999997
random_matrices,rand_099_n293,293.0,85849.0,False,False,False,False,False,False,False,False,171.22485613052535,3.3329462507190435e+78,884.4827211063538,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.264577442000018
chemical_process_simulation_problem,lhr04,4101.0,82682.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.0809372109999913
chemical_process_simulation_problem,lhr04c,4101.0,82682.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.0604709990000174
computational_fluid_dynamics_problem,cavity14,2597.0,76367.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.08528492799996457
computational_fluid_dynamics_problem,cavity12,2597.0,76367.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.058013592999941466
computational_fluid_dynamics_problem,cavity10,2597.0,76367.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05299903899981473
computational_fluid_dynamics_problem,ex28,2603.0,77781.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05410452600017379
undirected_weighted_graph,mnist_test_norm_10NN,10000.0,145600.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.12916511100002026
random_matrices,rand_100_n300,300.0,90000.0,False,False,False,False,False,False,False,False,672.0964887550847,1.006222680713656e+73,2669.078646594712,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.24925118199985263
computational_fluid_dynamics_problem,cavity20,,,,,,,,,,,,,,,,,,,,,,,,failed: ValueError: Truncated file. Expected another 56843 lines.,0.04479109199996856
undirected_weighted_graph,kmnist_norm_10NN,10000.0,156932.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.21966300600001887
undirected_weighted_graph,Fashion_MNIST_norm_10NN,10000.0,158304.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.12088691199983259
computational_fluid_dynamics_problem,ex26,2163.0,94033.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.060241493000148694
electromagnetics_problem,utm5940,5940.0,83842.0,False,False,False,False,False,False,False,False,5.654148806747582,22.42560139942077,7.036632449532036,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.0991882959999657
